customer_id,customer_name,contact,address,customer_type,registration_date,credit_limit,customer_status
5279,Swathi Das 279,"{""email"": ""customer5279@example.com"", ""phone"": ""6616119824""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2024-08-03,221099.65,Active
5280,Divya Nair 280,"{""email"": ""customer5280@example.com"", ""phone"": ""7539582095""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2020-11-18,125975.49,Inactive
5281,Ravi Mehta 281,"{""email"": ""customer5281@example.com"", ""phone"": ""7289484944""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2018-04-25,588377.9,Active
5282,Vikram Menon 282,"{""email"": ""customer5282@example.com"", ""phone"": ""8425441185""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Retail,2022-02-27,630911.42,Active
5283,Suresh Iyer 283,"{""email"": ""customer5283@example.com"", ""phone"": ""7060438324""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Retail,2018-12-22,687396.82,Inactive
5284,Neha Nair 284,"{""email"": ""customer5284@example.com"", ""phone"": ""9614401238""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2024-01-21,898865.93,Active
5285,Meena Kapoor 285,"{""email"": ""customer5285@example.com"", ""phone"": ""8628064982""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2022-01-21,561360.47,Active
5286,Meena Kumar 286,"{""email"": ""customer5286@example.com"", ""phone"": ""8267946409""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2022-11-23,522770.11,Active
5287,Pooja Kumar 287,"{""email"": ""customer5287@example.com"", ""phone"": ""6774642561""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2021-11-20,758307.79,Active
5288,Ravi Rao 288,"{""email"": ""customer5288@example.com"", ""phone"": ""8401919424""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2018-08-04,562158.13,Active
5289,Nikhil Bose 289,"{""email"": ""customer5289@example.com"", ""phone"": ""7782245476""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Individual,2019-02-27,357592.2,Active
5290,Keerthi Iyer 290,"{""email"": ""customer5290@example.com"", ""phone"": ""9025140485""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2025-08-03,769158.34,Active
5291,Sneha Mishra 291,"{""email"": ""customer5291@example.com"", ""phone"": ""7158851182""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2020-09-15,373583.66,Active
5292,Arun Singh 292,"{""email"": ""customer5292@example.com"", ""phone"": ""7793774647""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2021-11-27,393619.62,Active
5293,Vikram Gupta 293,"{""email"": ""customer5293@example.com"", ""phone"": ""9262555021""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Retail,2019-10-28,670830.48,Active
5294,Meena Joshi 294,"{""email"": ""customer5294@example.com"", ""phone"": ""7210338567""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2023-08-03,489709.25,Active
5295,Karthik Menon 295,"{""email"": ""customer5295@example.com"", ""phone"": ""6983029764""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2019-12-24,372489.2,Active
5296,Swathi Naidu 296,"{""email"": ""customer5296@example.com"", ""phone"": ""6627995413""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2022-05-22,161008.53,Active
5297,Swathi Verma 297,"{""email"": ""customer5297@example.com"", ""phone"": ""6447657737""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2018-12-04,823461.23,Active
5298,Suresh Naidu 298,"{""email"": ""customer5298@example.com"", ""phone"": ""9713433263""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2025-04-26,97703.5,Active
5299,Ravi Sharma 299,"{""email"": ""customer5299@example.com"", ""phone"": ""8839053933""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2024-08-02,757133.66,Active
5300,Meena Bose 300,"{""email"": ""customer5300@example.com"", ""phone"": ""9157800390""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2018-10-18,992677.2,Active
5301,Priya Nair 301,"{""email"": ""customer5301@example.com"", ""phone"": ""9261607481""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2022-07-11,337037.32,Inactive
5302,Ravi Joshi 302,"{""email"": ""customer5302@example.com"", ""phone"": ""6870806856""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2021-11-10,857757.51,Active
5303,Aditya Verma 303,"{""email"": ""customer5303@example.com"", ""phone"": ""6594452269""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2020-04-10,775074.1,Active
5304,Sneha Shah 304,"{""email"": ""customer5304@example.com"", ""phone"": ""9664594641""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2019-06-28,417367.79,Active
5305,Ananya Mishra 305,"{""email"": ""customer5305@example.com"", ""phone"": ""6380848591""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2021-03-09,132349.15,Active
5306,Swathi Joshi 306,"{""email"": ""customer5306@example.com"", ""phone"": ""8491105098""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2024-03-23,959618.79,Active
5307,Nikhil Kumar 307,"{""email"": ""customer5307@example.com"", ""phone"": ""6898153975""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2020-04-21,660166.19,Active
5308,Amit Bose 308,"{""email"": ""customer5308@example.com"", ""phone"": ""6412242751""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2025-12-06,920056.5,Active
5309,Divya Patel 309,"{""email"": ""customer5309@example.com"", ""phone"": ""9315256085""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2020-12-19,934830.21,Active
5310,Neha Nair 310,"{""email"": ""customer5310@example.com"", ""phone"": ""7496871541""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2026-12-01,693073.03,Active
5311,Divya Menon 311,"{""email"": ""customer5311@example.com"", ""phone"": ""7580792732""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2019-09-12,87813.59,Active
5312,Suresh Patel 312,"{""email"": ""customer5312@example.com"", ""phone"": ""7122184225""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2023-09-17,74886.81,Active
5313,Vikram Bose 313,"{""email"": ""customer5313@example.com"", ""phone"": ""6647090858""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2021-01-07,487972.36,Active
5314,Keerthi Naidu 314,"{""email"": ""customer5314@example.com"", ""phone"": ""7633390401""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2018-05-15,456953.12,Active
5315,Rahul Singh 315,"{""email"": ""customer5315@example.com"", ""phone"": ""6634620640""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2024-11-05,83190.5,Active
5316,Neha Rao 316,"{""email"": ""customer5316@example.com"", ""phone"": ""8684813411""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2024-09-11,315604.88,Active
5317,Meena Kumar 317,"{""email"": ""customer5317@example.com"", ""phone"": ""8476563115""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2026-09-06,854762.34,Active
5318,Karthik Joshi 318,"{""email"": ""customer5318@example.com"", ""phone"": ""8005022715""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2026-10-26,408108.34,Active
5319,Manoj Rao 319,"{""email"": ""customer5319@example.com"", ""phone"": ""7664063205""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Individual,2021-01-28,125549.61,Active
5320,Arun Das 320,"{""email"": ""customer5320@example.com"", ""phone"": ""6891140119""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2020-09-25,328806.52,Active
5321,Rahul Patel 321,"{""email"": ""customer5321@example.com"", ""phone"": ""7860181287""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2025-05-19,272773.89,Active
5322,Priya Reddy 322,"{""email"": ""customer5322@example.com"", ""phone"": ""7667259829""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2018-04-04,253996.78,Active
5323,Ravi Menon 323,"{""email"": ""customer5323@example.com"", ""phone"": ""7314376193""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2020-09-09,307851.68,Active
5324,Neha Iyer 324,"{""email"": ""customer5324@example.com"", ""phone"": ""6699398133""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2023-08-20,99053.74,Active
5325,Swathi Pillai 325,"{""email"": ""customer5325@example.com"", ""phone"": ""6342733312""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2018-09-10,398083.5,Inactive
5326,Priya Nair 326,"{""email"": ""customer5326@example.com"", ""phone"": ""9720751914""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2018-12-22,893734.93,Active
5327,Pooja Gupta 327,"{""email"": ""customer5327@example.com"", ""phone"": ""8630595179""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2018-11-04,219270.34,Active
5328,Ananya Rao 328,"{""email"": ""customer5328@example.com"", ""phone"": ""7191665650""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2019-12-13,965293.73,Active
5329,Karthik Menon 329,"{""email"": ""customer5329@example.com"", ""phone"": ""8021376140""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2025-09-18,852160.74,Active
5330,Vikram Gupta 330,"{""email"": ""customer5330@example.com"", ""phone"": ""6656598677""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2024-06-02,779832.2,Active
5331,Arun Mishra 331,"{""email"": ""customer5331@example.com"", ""phone"": ""6327553810""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2022-12-09,651183.12,Active
5332,Ravi Kumar 332,"{""email"": ""customer5332@example.com"", ""phone"": ""6725551899""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2020-10-17,669692.66,Active
5333,Pooja Reddy 333,"{""email"": ""customer5333@example.com"", ""phone"": ""7084829268""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2018-07-14,253135.34,Active
5334,Rahul Gupta 334,"{""email"": ""customer5334@example.com"", ""phone"": ""7954560662""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Wholesale,2019-08-25,372910.95,Active
5335,Manoj Nair 335,"{""email"": ""customer5335@example.com"", ""phone"": ""7257166086""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2020-10-26,177698.79,Active
5336,Rahul Verma 336,"{""email"": ""customer5336@example.com"", ""phone"": ""9376438667""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2026-11-18,71369.7,Active
5337,Pooja Joshi 337,"{""email"": ""customer5337@example.com"", ""phone"": ""8351680375""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2023-03-04,142193.25,Active
5338,Priya Menon 338,"{""email"": ""customer5338@example.com"", ""phone"": ""9260926220""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2024-03-11,490295.82,Active
5339,Aditya Patel 339,"{""email"": ""customer5339@example.com"", ""phone"": ""6995074397""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2020-05-24,257644.54,Active
5340,Vikram Shah 340,"{""email"": ""customer5340@example.com"", ""phone"": ""7076329381""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2020-06-02,818731.72,Active
5341,Karthik Rao 341,"{""email"": ""customer5341@example.com"", ""phone"": ""6203035576""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2026-04-17,494785.52,Active
5342,Keerthi Gupta 342,"{""email"": ""customer5342@example.com"", ""phone"": ""6662970470""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2021-10-19,743942.89,Active
5343,Divya Reddy 343,"{""email"": ""customer5343@example.com"", ""phone"": ""7234726746""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2018-09-14,663976.65,Active
5344,Arun Menon 344,"{""email"": ""customer5344@example.com"", ""phone"": ""6245784344""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2018-09-11,938919.99,Active
5345,Arun Menon 345,"{""email"": ""customer5345@example.com"", ""phone"": ""6506455859""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2019-06-19,913522.69,Active
5346,Priya Shah 346,"{""email"": ""customer5346@example.com"", ""phone"": ""7087205417""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2019-01-20,275726.7,Active
5347,Nikhil Reddy 347,"{""email"": ""customer5347@example.com"", ""phone"": ""8080589979""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Wholesale,2019-12-03,857757.29,Active
5348,Swathi Bose 348,"{""email"": ""customer5348@example.com"", ""phone"": ""8954103698""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Wholesale,2022-06-13,917472.78,Active
5349,Karthik Gupta 349,"{""email"": ""customer5349@example.com"", ""phone"": ""8572150748""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2025-04-16,419739.78,Inactive
5350,Neha Sharma 350,"{""email"": ""customer5350@example.com"", ""phone"": ""9296332287""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2020-04-13,854921.3,Active
5351,Manoj Reddy 351,"{""email"": ""customer5351@example.com"", ""phone"": ""8333160319""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2019-03-01,213136.59,Active
5352,Ravi Iyer 352,"{""email"": ""customer5352@example.com"", ""phone"": ""9395244841""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Wholesale,2026-11-05,29628.46,Active
5353,Arun Iyer 353,"{""email"": ""customer5353@example.com"", ""phone"": ""7700479527""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Wholesale,2023-02-13,496072.41,Active
5354,Karthik Naidu 354,"{""email"": ""customer5354@example.com"", ""phone"": ""6220416597""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2024-07-18,674778.4,Active
5355,Rahul Mishra 355,"{""email"": ""customer5355@example.com"", ""phone"": ""7353339523""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2024-08-17,280084.21,Active
5356,Nikhil Joshi 356,"{""email"": ""customer5356@example.com"", ""phone"": ""9807084996""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2021-06-08,177813.73,Active
5357,Arun Singh 357,"{""email"": ""customer5357@example.com"", ""phone"": ""8680568369""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2021-10-08,259321.15,Active
5358,Manoj Verma 358,"{""email"": ""customer5358@example.com"", ""phone"": ""6808338700""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Corporate,2024-01-17,610085.89,Active
5359,Arun Patel 359,"{""email"": ""customer5359@example.com"", ""phone"": ""6361151927""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2021-05-23,628916.25,Active
5360,Divya Shah 360,"{""email"": ""customer5360@example.com"", ""phone"": ""6866317269""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2022-08-11,859808.47,Active
5361,Pooja Naidu 361,"{""email"": ""customer5361@example.com"", ""phone"": ""6291422747""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2018-10-14,380479.13,Active
5362,Aditya Joshi 362,"{""email"": ""customer5362@example.com"", ""phone"": ""6404123302""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2025-08-08,671740.48,Active
5363,Meena Joshi 363,"{""email"": ""customer5363@example.com"", ""phone"": ""8325444628""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2018-06-16,924450.14,Active
5364,Kavya Shah 364,"{""email"": ""customer5364@example.com"", ""phone"": ""9795276524""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2018-05-26,443581.74,Active
5365,Vikram Reddy 365,"{""email"": ""customer5365@example.com"", ""phone"": ""9856204813""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2018-08-28,670211.65,Active
5366,Kavya Joshi 366,"{""email"": ""customer5366@example.com"", ""phone"": ""7375569304""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2024-10-19,201512.2,Active
5367,Divya Naidu 367,"{""email"": ""customer5367@example.com"", ""phone"": ""9689426485""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2019-02-02,453662.37,Active
5368,Ananya Joshi 368,"{""email"": ""customer5368@example.com"", ""phone"": ""7407425550""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2024-08-04,701882.99,Active
5369,Keerthi Reddy 369,"{""email"": ""customer5369@example.com"", ""phone"": ""6714022700""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2026-03-27,764186.4,Active
5370,Vikram Gupta 370,"{""email"": ""customer5370@example.com"", ""phone"": ""8480137654""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Individual,2026-06-21,633907.6,Active
5371,Ravi Naidu 371,"{""email"": ""customer5371@example.com"", ""phone"": ""9343145979""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2026-05-04,878776.12,Active
5372,Divya Singh 372,"{""email"": ""customer5372@example.com"", ""phone"": ""7957358851""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2021-01-23,223121.77,Active
5373,Nikhil Reddy 373,"{""email"": ""customer5373@example.com"", ""phone"": ""7869200596""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2024-08-01,273887.29,Active
5374,Arun Kumar 374,"{""email"": ""customer5374@example.com"", ""phone"": ""6253874810""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2022-12-10,60304.02,Active
5375,Kavya Sharma 375,"{""email"": ""customer5375@example.com"", ""phone"": ""9120658370""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2018-03-08,329539.87,Active
5376,Amit Bose 376,"{""email"": ""customer5376@example.com"", ""phone"": ""9180785305""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2025-03-19,197053.34,Active
5377,Karthik Iyer 377,"{""email"": ""customer5377@example.com"", ""phone"": ""7947562010""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Corporate,2023-12-26,749074.68,Active
5378,Aditya Iyer 378,"{""email"": ""customer5378@example.com"", ""phone"": ""9848846775""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2025-10-27,137034.73,Active
5379,Amit Pillai 379,"{""email"": ""customer5379@example.com"", ""phone"": ""8710423540""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2025-12-07,991993.12,Active
5380,Manoj Das 380,"{""email"": ""customer5380@example.com"", ""phone"": ""8863991588""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2026-08-27,912041.57,Active
5381,Ananya Verma 381,"{""email"": ""customer5381@example.com"", ""phone"": ""8781246473""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Individual,2023-04-19,801192.49,Active
5382,Sneha Singh 382,"{""email"": ""customer5382@example.com"", ""phone"": ""9069679026""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Retail,2025-02-18,26971.92,Active
5383,Arun Gupta 383,"{""email"": ""customer5383@example.com"", ""phone"": ""6263142010""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2022-04-23,366439.41,Inactive
5384,Meena Reddy 384,"{""email"": ""customer5384@example.com"", ""phone"": ""7756679263""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2018-05-04,850554.36,Active
5385,Kavya Iyer 385,"{""email"": ""customer5385@example.com"", ""phone"": ""9785354290""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2025-01-15,586261.87,Active
5386,Amit Singh 386,"{""email"": ""customer5386@example.com"", ""phone"": ""9183812902""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2025-02-15,34038.83,Active
5387,Vikram Kapoor 387,"{""email"": ""customer5387@example.com"", ""phone"": ""9095383316""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2020-12-15,695365.28,Active
5388,Amit Mishra 388,"{""email"": ""customer5388@example.com"", ""phone"": ""7707847700""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2019-08-24,934599.5,Active
5389,Ravi Rao 389,"{""email"": ""customer5389@example.com"", ""phone"": ""7059030178""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Individual,2018-03-24,411360.06,Inactive
5390,Karthik Pillai 390,"{""email"": ""customer5390@example.com"", ""phone"": ""7171276872""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2019-06-17,147957.92,Active
5391,Vikram Sharma 391,"{""email"": ""customer5391@example.com"", ""phone"": ""8929396778""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2024-08-17,449940.99,Active
5392,Ravi Sharma 392,"{""email"": ""customer5392@example.com"", ""phone"": ""8848094081""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Corporate,2019-06-23,408049.24,Active
5393,Nikhil Das 393,"{""email"": ""customer5393@example.com"", ""phone"": ""6401994657""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2018-12-20,175860.7,Active
5394,Amit Joshi 394,"{""email"": ""customer5394@example.com"", ""phone"": ""7387152635""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2024-07-15,664584.56,Active
5395,Kavya Pillai 395,"{""email"": ""customer5395@example.com"", ""phone"": ""8427501575""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2020-05-06,240723.28,Active
5396,Rahul Mishra 396,"{""email"": ""customer5396@example.com"", ""phone"": ""8362875030""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2026-12-14,381550.7,Active
5397,Pooja Das 397,"{""email"": ""customer5397@example.com"", ""phone"": ""6802260865""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Individual,2026-01-11,242988.57,Active
5398,Neha Rao 398,"{""email"": ""customer5398@example.com"", ""phone"": ""7532865713""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2026-11-18,836354.84,Active
5399,Pooja Kumar 399,"{""email"": ""customer5399@example.com"", ""phone"": ""9157115283""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2023-02-01,673954.29,Inactive
5400,Ravi Sharma 400,"{""email"": ""customer5400@example.com"", ""phone"": ""8414326455""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2023-03-20,543312.55,Active
5401,Meena Menon 401,"{""email"": ""customer5401@example.com"", ""phone"": ""9987388717""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2022-02-05,664405.37,Inactive
5402,Ananya Joshi 402,"{""email"": ""customer5402@example.com"", ""phone"": ""7058748856""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2026-07-20,445113.44,Active
5403,Ravi Patel 403,"{""email"": ""customer5403@example.com"", ""phone"": ""7572836282""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2020-06-22,495504.38,Active
5404,Rahul Kapoor 404,"{""email"": ""customer5404@example.com"", ""phone"": ""6862241044""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Retail,2025-12-12,880557.28,Active
5405,Vikram Mishra 405,"{""email"": ""customer5405@example.com"", ""phone"": ""9447206524""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2021-02-27,285440.23,Active
5406,Rahul Mehta 406,"{""email"": ""customer5406@example.com"", ""phone"": ""8115327387""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2026-11-01,695524.81,Active
5407,Divya Joshi 407,"{""email"": ""customer5407@example.com"", ""phone"": ""6330476815""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2024-02-13,169979.57,Active
5408,Ananya Iyer 408,"{""email"": ""customer5408@example.com"", ""phone"": ""9637205215""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2023-04-05,905373.94,Active
5409,Kavya Gupta 409,"{""email"": ""customer5409@example.com"", ""phone"": ""8267852164""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2026-02-01,188628.17,Active
